場名,場コード,開催日,レース,枠,登録番号,級別,氏名,F数,L数,平均ST,全国勝率,全国2連率,全国3連率,当地勝率,当地2連率,当地3連率,モーターNo,モーター2連率,モーター3連率,ボートNo,ボート2連率,ボート3連率,1日目成績,2日目成績,3日目成績,4日目成績,5日目成績,6日目成績,支部,出身,年齢,締切時刻,節名,企画名,日目
鳴門,14,20260830,6R,6,4579,A2,中嶋　健一郎,0,0,0.16,6.09,38.94,59.29,0.00,0.00,0.00,52,40.30,58.21,75,42.25,66.20,2R/5/.18/1 11R/1/.14/1,4R/2/.21/4 9R/6/.19/5,9R/3/.15/2,7R/5/.29/6 12R/2/.10/3,,,三重,三重,37,10:52,「あらたえエール シャインホップ」杯競走,一般,最終日
鳴門,14,20260830,7R,1,4210,A2,松村　　康太,0,0,0.17,5.24,27.42,50.81,6.73,54.55,81.82,28,23.33,41.67,54,41.18,58.82,3R/4/.17/3 10R/2/.17/3,8R/6/.25/5,4R/1/.08/1 12R/6/.15/5,5R/3/.15/4,,,福井,福井,43,11:27,「あらたえエール シャインホップ」杯競走,一般,最終日
鳴門,14,20260830,7R,2,4891,B1,寺島　　美里,0,0,0.16,4.90,27.50,43.75,5.46,37.50,41.67,18,32.89,50.00,16,42.86,62.86,3R/2/.15/4 7R/5/.19/4,6R/1/.14/6,4R/6/.10/2,1R/4/.25/2 9R/3/.12/4,,,東京,福島,36,11:27,「あらたえエール シャインホップ」杯競走,一般,最終日
鳴門,14,20260830,7R,3,3863,B1,海老澤　泰行,0,0,0.17,4.57,23.23,38.38,5.68,36.84,57.89,36,23.94,33.80,74,41.79,61.19,6R/1/.07/4,1R/6/.35/6 6R/3/.13/3,4R/4/.14/5,4R/2/.21/5,,,東京,東京,52,11:27,「あらたえエール シャインホップ」杯競走,一般,最終日
鳴門,14,20260830,7R,4,4390,B1,松本　　弓雄,0,0,0.20,4.19,19.66,36.75,4.58,23.02,43.17,69,32.86,50.00,24,33.82,55.88,1R/3/.27/3 7R/1/.29/6,5R/4/.13/5,,1R/2/.15/3 8R/5/.24/5,,,徳島,高知,40,11:27,「あらたえエール シャインホップ」杯競走,一般,最終日
鳴門,14,20260830,7R,5,3604,B1,武藤　　綾子,0,0,0.19,4.35,18.09,39.36,4.81,29.63,44.44,39,14.71,35.29,83,40.00,50.00,4R/6/.28/6,8R/1/.13/3,1R/3/.17/4 7R/4/.18/4,3R/5/.13/5 9R/2/.15/5,,,福岡,福岡,55,11:27,「あらたえエール シャインホップ」杯競走,一般,最終日
鳴門,14,20260830,7R,6,4772,A1,石丸　　海渡,0,0,0.11,6.97,54.39,71.05,7.38,50.00,75.00,66,40.85,61.97,61,32.00,49.33,6R/6/.01/6 12R/2/.15/2,6R/4/.09/1 10R/3/.06/3,1R/1/.15/1 9R/5/.11/6,5R/2/.13/1 12R/5/.07/5,,,香川,愛媛,33,11:27,「あらたえエール シャインホップ」杯競走,一般,最終日
鳴門,14,20260830,8R,1,5200,B2,筒井　　美琴,0,0,0.20,2.03,0.00,0.00,2.14,4.55,9.09,31,38.89,59.72,12,34.21,47.37,3R/3/.24/6,4R/6/.33/6,1R/2/.21/5 5R/5/.13/6,4R/4/.13/6,,,福岡,福岡,24,11:58,「あらたえエール シャインホップ」杯競走,一般,最終日
鳴門,14,20260830,8R,2,4811,B1,向井田　佑紀,0,0,0.16,4.86,27.97,46.61,4.61,28.26,43.48,78,35.71,50.00,25,20.97,45.16,4R/2/.24/1 10R/6/.25/6,7R/1/.11/3,1R/5/.15/3 6R/4/.09/5,6R/3/.08/5,,,広島,広島,37,11:58,「あらたえエール シャインホップ」杯競走,一般,最終日
鳴門,14,20260830,8R,3,3901,B2,松田　　憲幸,0,0,0.22,4.62,30.40,44.80,5.71,28.57,42.86,14,42.67,57.33,71,25.00,42.19,5R/6/.31/6,1R/2/.29/4 7R/5/.21/5,10R/1/.18/6,1R/3/.19/4,,,山口,山口,49,11:58,「あらたえエール シャインホップ」杯競走,一般,最終日
鳴門,14,20260830,8R,4,3848,B1,川上　　聡介,0,0,0.15,4.75,31.31,44.44,4.71,14.29,57.14,83,23.94,35.21,73,20.31,31.25,6R/4/.04/3,2R/3/.16/4 10R/6/.09/5,7R/1/.15/5,5R/5/.15/6,,,愛知,愛知,49,11:58,「あらたえエール シャインホップ」杯競走,一般,最終日
鳴門,14,20260830,8R,5,5265,B1,大廣　　咲季,0,0,0.15,3.69,15.53,33.01,2.28,7.50,10.00,19,39.73,58.90,64,33.33,53.85,9R/3/.21/6,1R/5/.35/5 9R/4/.14/4,4R/2/.11/6,7R/6/.20/5,,,香川,香川,26,11:58,「あらたえエール シャインホップ」杯競走,一般,最終日
鳴門,14,20260830,8R,6,4448,A1,青木　　玄太,0,0,0.16,7.22,58.40,75.20,6.64,45.45,81.82,20,36.62,53.52,78,32.89,42.11,6R/2/.06/2 10R/5/.24/2,5R/6/.13/1 12R/3/.05/3,2R/4/.20/6 12R/1/.12/1,4R/5/.08/3 11R/2/.12/5,,,滋賀,滋賀,39,11:58,「あらたえエール シャインホップ」杯競走,一般,最終日
鳴門,14,20260830,9R,1,4675,A2,井手　　良太,0,0,0.14,6.09,41.77,62.03,4.61,25.81,41.94,81,26.56,37.50,23,31.94,48.61,7R/6/.15/5,2R/5/.12/5 9R/2/.11/3,6R/1/.04/2 12R/3/.11/6,3R/4/.09/1,,,大阪,大阪,38,12:29,「あらたえエール シャインホップ」杯競走,なるちゃん特選,最終日
鳴門,14,20260830,9R,2,4462,B1,夏山　　亮平,0,0,0.15,5.00,32.39,50.70,5.94,38.71,58.06,57,42.03,55.07,20,25.00,38.33,2R/6/.21/5,1R/3/.25/2 11R/4/.11/2,3R/3/.15/5 9R/1/.27/5,5R/4/.14/5,,,大阪,大阪,40,12:29,「あらたえエール シャインホップ」杯競走,なるちゃん特選,最終日
鳴門,14,20260830,9R,3,4744,B1,伊藤　　玲奈,0,0,0.23,4.54,22.50,40.00,4.14,0.00,28.57,29,49.38,60.49,59,40.00,54.67,1R/2/.22/5 6R/5/.05/5,7R/3/.18/6,9R/4/.13/4,1R/6/.28/5 9R/1/.29/1,,,福岡,福岡,33,12:29,「あらたえエール シャインホップ」杯競走,なるちゃん特選,最終日
鳴門,14,20260830,9R,4,5008,B1,羽野　　　諒,0,0,0.15,4.67,21.79,42.31,4.85,25.00,50.00,21,22.58,43.55,21,39.19,52.70,5R/2/.21/4,1R/4/.22/3 10R/5/.05/4,8R/3/.07/5,3R/6/.17/3 7R/1/.11/1,,,福岡,福岡,29,12:29,「あらたえエール シャインホップ」杯競走,なるちゃん特選,最終日
鳴門,14,20260830,9R,5,5204,B2,宇恵　　有香,0,0,0.18,4.53,20.65,43.48,4.40,12.00,44.00,73,19.05,42.86,70,38.57,51.43,1R/4/.24/6 8R/5/.15/5,6R/2/.22/4,6R/3/.06/6,5R/1/.14/2 9R/6/.15/3,,,三重,三重,29,12:29,「あらたえエール シャインホップ」杯競走,なるちゃん特選,最終日
鳴門,14,20260830,9R,6,3975,A2,小野寺　智洋,0,0,0.14,5.57,34.48,54.31,7.00,50.00,66.67,84,22.58,48.39,77,48.44,62.50,2R/3/.18/6 8R/6/.18/4,3R/2/.25/5,4R/5/.12/3 11R/1/.15/3,7R/4/.22/4,,,香川,香川,49,12:29,「あらたえエール シャインホップ」杯競走,なるちゃん特選,最終日
鳴門,14,20260830,10R,1,4052,A2,興津　　　藍,1,0,0.16,5.50,37.19,51.24,5.96,41.25,60.63,22,29.63,51.85,37,38.24,54.41,6R/3/.07/1 11R/5/.25/6,1R/1/.28/1,7R/2/.23/3 11R/6/.21/4,3R/1/.16/2 10R/3/.16/3,,,徳島,兵庫,45,13:04,「あらたえエール シャインホップ」杯競走,選抜戦,最終日
鳴門,14,20260830,10R,2,4359,A2,横川　　聖志,1,0,0.13,5.38,35.42,52.08,6.02,41.59,61.95,17,28.38,50.00,52,34.29,50.00,8R/1/.07/2,7R/2/.11/2 12R/6/.07/6,6R/5/.11/3 10R/3/.04/4,2R/1/.14/5 11R/6/.09/3,,,徳島,徳島,41,13:04,「あらたえエール シャインホップ」杯競走,選抜戦,最終日
鳴門,14,20260830,10R,3,4410,B1,井上　　大輔,0,0,0.16,4.42,23.89,38.05,5.13,25.00,50.00,72,32.35,45.59,80,12.73,34.55,1R/6/.24/2,4R/4/.23/5 12R/2/.08/5,1R/4/.13/2 8R/1/.09/2,2R/2/.12/6 10R/5/.18/5,,,岡山,岡山,40,13:04,「あらたえエール シャインホップ」杯競走,選抜戦,最終日
鳴門,14,20260830,10R,4,4856,A1,豊田　健士郎,0,0,0.14,7.22,55.07,71.74,6.11,33.33,55.56,64,30.30,46.97,10,46.58,67.12,7R/2/.17/1 12R/4/.19/6,6R/5/.10/2 12R/1/.06/1,5R/3/.12/2 10R/6/.09/3,7R/3/.18/2 11R/4/.10/6,,,三重,三重,30,13:04,「あらたえエール シャインホップ」杯競走,選抜戦,最終日
鳴門,14,20260830,10R,5,5106,A2,山崎　　　祥,0,0,0.19,5.47,32.35,55.88,5.53,30.00,56.67,38,33.33,53.62,22,24.64,37.68,7R/4/.21/2 11R/6/.25/5,5R/5/.14/4 10R/1/.13/2,5R/2/.11/4,8R/3/.10/3,,,山口,山口,27,13:04,「あらたえエール シャインホップ」杯競走,選抜戦,最終日
鳴門,14,20260830,10R,6,5115,B1,香川　　颯太,0,0,0.16,5.64,38.78,54.08,5.76,40.00,60.00,34,31.58,43.42,27,33.85,46.15,1R/5/.18/4 9R/4/.12/1,5R/3/.13/6,5R/4/.09/5 12R/2/.12/2,2R/6/.12/3,,,滋賀,京都,26,13:04,「あらたえエール シャインホップ」杯競走,選抜戦,最終日
鳴門,14,20260830,11R,1,4579,A2,中嶋　健一郎,0,0,0.16,6.09,38.94,59.29,0.00,0.00,0.00,52,40.30,58.21,75,42.25,66.20,2R/5/.18/1 11R/1/.14/1,4R/2/.21/4 9R/6/.19/5,9R/3/.15/2,7R/5/.29/6 12R/2/.10/3,,,三重,三重,37,13:41,「あらたえエール シャインホップ」杯競走,選抜戦,最終日
鳴門,14,20260830,11R,2,4452,A2,松尾　　　祭,0,0,0.17,5.31,35.83,50.00,6.16,42.22,55.56,63,32.89,59.21,36,22.06,44.12,5R/5/.23/5 11R/2/.18/3,9R/1/.12/1,2R/6/.18/4 10R/4/.09/2,3R/2/.23/4 11R/5/.09/4,,,香川,愛媛,38,13:41,「あらたえエール シャインホップ」杯競走,選抜戦,最終日
鳴門,14,20260830,11R,3,4397,A1,西村　　拓也,0,0,0.13,7.41,60.45,79.10,0.00,0.00,0.00,60,26.23,40.98,28,40.28,52.78,4R/4/.19/5 12R/1/.18/1,3R/3/.26/2 9R/5/.15/2,8R/2/.11/1 12R/5/.15/4,1R/1/.15/1 10R/6/.22/4,,,大阪,大阪,39,13:41,「あらたえエール シャインホップ」杯競走,選抜戦,最終日
鳴門,14,20260830,11R,4,4499,B1,滝川　真由子,1,0,0.18,5.13,28.00,56.00,0.00,0.00,0.00,77,32.88,56.16,69,29.58,49.30,2R/1/.22/2 7R/3/.24/3,3R/6/.28/6,2R/5/.22/5 9R/2/.12/1,9R/4/.15/2,,,長崎,愛知,38,13:41,「あらたえエール シャインホップ」杯競走,選抜戦,最終日
鳴門,14,20260830,11R,5,5326,B1,三嶌　さらら,0,0,0.19,5.03,31.58,45.11,2.87,7.89,13.16,62,38.03,47.89,57,20.34,30.51,10R/3/.15/1,2R/4/.15/3 8R/5/.22/6,2R/2/.12/2 11R/3/.11/6,6R/1/.12/3,,,香川,香川,22,13:41,「あらたえエール シャインホップ」杯競走,選抜戦,最終日
鳴門,14,20260830,11R,6,4637,A2,中田　　友也,0,0,0.18,5.61,40.26,54.55,5.45,45.45,45.45,25,30.77,50.00,63,27.69,40.00,5R/1/.22/2 10R/4/.28/4,6R/6/.16/5 11R/2/.14/5,8R/5/.22/4,8R/2/.13/1,,,埼玉,埼玉,36,13:41,「あらたえエール シャインホップ」杯競走,選抜戦,最終日
鳴門,14,20260830,12R,1,4305,A1,金子　　拓矢,0,0,0.15,6.67,49.02,67.65,0.00,0.00,0.00,53,22.41,31.03,55,27.14,32.86,5R/3/.18/1 12R/6/.25/4,4R/1/.23/1 8R/4/.15/2,6R/2/.06/1 11R/5/.17/2,8R/6/.22/2 12R/1/.10/1,,,群馬,栃木,42,14:21,「あらたえエール シャインホップ」杯競走,優勝戦,最終日
鳴門,14,20260830,12R,2,4645,A1,上村　　純一,0,0,0.14,6.42,45.04,64.12,7.10,70.00,80.00,82,62.32,81.16,11,38.46,55.13,4R/5/.12/3 9R/2/.19/3,3R/1/.17/1 11R/3/.12/1,5R/6/.11/3 11R/4/.08/1,6R/6/.11/2 11R/1/.03/1,,,群馬,千葉,46,14:21,「あらたえエール シャインホップ」杯競走,優勝戦,最終日
鳴門,14,20260830,12R,3,5015,A1,高橋　　竜矢,0,0,0.14,6.88,55.75,75.22,7.24,64.71,76.47,13,26.98,53.97,32,32.31,56.92,3R/5/.13/2 12R/3/.15/3,2R/2/.16/1 7R/6/.17/4,3R/1/.12/1 12R/4/.11/3,5R/6/.15/3 10R/1/.07/1,,,広島,広島,28,14:21,「あらたえエール シャインホップ」杯競走,優勝戦,最終日
鳴門,14,20260830,12R,4,3983,A1,須藤　　博倫,0,0,0.15,6.86,50.79,73.81,0.00,0.00,0.00,37,46.48,56.34,14,32.81,43.75,3R/1/.12/1 11R/3/.17/4,4R/5/.18/2 10R/4/.05/1,3R/5/.09/4 10R/2/.05/1,6R/5/.11/1 10R/2/.11/2,,,埼玉,埼玉,48,14:21,「あらたえエール シャインホップ」杯競走,優勝戦,最終日
鳴門,14,20260830,12R,5,4908,A1,上田　　龍星,0,0,0.15,7.00,46.40,69.60,4.78,22.22,22.22,67,39.06,48.44,81,32.89,53.95,8R/3/.12/1 12R/5/.21/5,5R/2/.16/3 11R/6/.15/6,2R/1/.09/1 8R/4/.18/3,6R/4/.08/6 12R/3/.08/2,,,大阪,大阪,31,14:21,「あらたえエール シャインホップ」杯競走,優勝戦,最終日
鳴門,14,20260830,12R,6,5217,A1,藤原　　碧生,2,0,0.14,5.90,35.42,53.13,6.26,36.84,73.68,15,54.05,68.92,79,21.31,45.90,2R/2/.23/3 9R/6/.35/5,7R/4/.21/1 11R/1/.26/3,2R/3/.18/3 7R/5/.22/1,2R/4/.15/2 11R/3/.12/2,,,岡山,岡山,26,14:21,「あらたえエール シャインホップ」杯競走,優勝戦,最終日
児島,16,20260830,1R,1,3300,A2,川崎　　智幸,1,0,0.16,5.79,40.00,60.87,5.55,41.30,53.62,33,24.74,36.32,48,31.67,47.22,8R/5/.09/4,,,,,,岡山,岡山,59,11:22,ＢＴＳ松江開設２６周年記念競走,朝得ガァ〜コ戦,２日目
児島,16,20260830,1R,2,4060,B1,島田　　一生,0,0,0.16,4.71,32.14,44.05,4.94,33.33,44.44,66,35.08,51.83,30,36.31,53.63,9R/4/.53/5,,,,,,福岡,福岡,47,11:22,ＢＴＳ松江開設２６周年記念競走,朝得ガァ〜コ戦,２日目
児島,16,20260830,1R,3,3361,B1,岡部　　　浩,0,0,0.19,4.20,23.60,34.83,3.50,16.67,16.67,45,28.28,41.92,13,30.64,50.29,2R/2/.14/4,,,,,,徳島,徳島,57,11:22,ＢＴＳ松江開設２６周年記念競走,朝得ガァ〜コ戦,２日目
児島,16,20260830,1R,4,4666,B1,日笠　　勝弘,0,0,0.16,3.93,19.54,32.18,4.29,28.57,42.86,44,39.49,57.95,56,31.64,49.72,2R/3/.17/5,,,,,,大阪,大阪,42,11:22,ＢＴＳ松江開設２６周年記念競走,朝得ガァ〜コ戦,２日目
児島,16,20260830,1R,5,5187,B2,小坂　　風太,1,0,0.21,3.06,5.56,25.93,3.40,12.00,28.00,35,46.70,66.50,11,28.83,46.63,3R/4/.16/6 7R/3/.17/6,,,,,,福井,石川,26,11:22,ＢＴＳ松江開設２６周年記念競走,朝得ガァ〜コ戦,２日目
児島,16,20260830,1R,6,5453,B2,久保　　翔耶,0,0,,2.16,5.88,9.80,0.00,0.00,0.00,40,26.23,48.09,15,42.05,56.25,1R/6/.21/4 8R/6/.07/6,,,,,,香川,香川,20,11:22,ＢＴＳ松江開設２６周年記念競走,朝得ガァ〜コ戦,２日目
児島,16,20260830,2R,1,4429,B1,豊田　　泰洋,0,0,0.19,3.33,11.83,23.66,3.61,17.39,17.39,25,26.46,43.92,75,33.33,48.77,5R/5/.24/6,,,,,,広島,広島,40,11:50,ＢＴＳ松江開設２６周年記念競走,予選,２日目
児島,16,20260830,2R,2,5352,B1,西岡　　蒼志,0,0,0.16,5.20,33.61,45.38,2.95,2.50,22.50,61,34.74,52.63,46,31.21,51.45,4R/6/.11/3,,,,,,香川,香川,22,11:50,ＢＴＳ松江開設２６周年記念競走,予選,２日目
児島,16,20260830,2R,3,4778,B1,堤　　　啓輔,1,0,0.16,5.05,30.14,50.68,3.22,0.00,0.00,68,31.77,46.35,64,38.12,59.12,6R/5/.16/5,,,,,,佐賀,佐賀,40,11:50,ＢＴＳ松江開設２６周年記念競走,予選,２日目
児島,16,20260830,2R,4,5285,B1,若林　　　麗,0,0,0.19,3.33,11.90,22.62,2.50,12.50,12.50,43,28.90,51.45,26,35.91,47.51,1R/2/.33/6,,,,,,東京,山梨,27,11:50,ＢＴＳ松江開設２６周年記念競走,予選,２日目
児島,16,20260830,2R,5,5465,B2,直江　　健成,1,0,,1.06,0.00,0.00,0.00,0.00,0.00,27,37.22,53.33,35,29.05,47.49,2R/6/.40/6,,,,,,福井,福井,19,11:50,ＢＴＳ松江開設２６周年記念競走,予選,２日目
児島,16,20260830,2R,6,3775,B1,泉　　　啓文,0,0,0.18,3.65,15.24,25.71,4.47,21.51,38.71,41,33.85,47.69,19,36.52,52.25,2R/1/.28/2 7R/4/.11/5,,,,,,岡山,岡山,52,11:50,ＢＴＳ松江開設２６周年記念競走,予選,２日目
児島,16,20260830,3R,1,4458,B1,抹香　　雄三,0,0,0.15,5.39,30.36,54.46,6.00,27.27,72.73,36,37.06,61.93,21,28.31,40.96,1R/5/.20/3 10R/4/.19/5,,,,,,広島,広島,40,12:21,ＢＴＳ松江開設２６周年記念競走,予選,２日目
児島,16,20260830,3R,2,4405,B1,南野　　利騰,1,0,0.16,4.54,22.12,40.38,0.00,0.00,0.00,23,33.51,50.52,25,30.41,48.54,5R/6/.22/5,,,,,,福井,石川,41,12:21,ＢＴＳ松江開設２６周年記念競走,予選,２日目
児島,16,20260830,3R,3,4303,B1,牧原　　　崇,0,0,0.18,4.72,23.46,45.68,4.82,27.27,45.45,15,27.22,41.11,28,25.00,36.88,6R/4/.12/3,,,,,,愛知,愛知,43,12:21,ＢＴＳ松江開設２６周年記念競走,予選,２日目
児島,16,20260830,3R,4,4388,A2,是澤　　孝宏,0,0,0.17,6.09,44.78,58.96,2.83,0.00,0.00,14,25.95,45.95,66,32.12,47.88,7R/2/.11/2 11R/6/.23/4,,,,,,滋賀,京都,41,12:21,ＢＴＳ松江開設２６周年記念競走,予選,２日目
児島,16,20260830,3R,5,4624,A1,高田　　　明,1,0,0.17,6.38,47.12,61.54,6.50,44.44,72.22,13,35.03,51.27,71,43.33,59.44,9R/1/.22/4,,,,,,佐賀,佐賀,41,12:21,ＢＴＳ松江開設２６周年記念競走,予選,２日目
児島,16,20260830,3R,6,4287,A2,今井　　貴士,0,0,0.17,6.47,48.18,69.09,6.70,51.16,69.77,32,25.41,42.54,69,32.20,49.15,10R/2/.18/2,,,,,,福岡,福岡,42,12:21,ＢＴＳ松江開設２６周年記念競走,予選,２日目
児島,16,20260830,4R,1,3377,B1,塚田　　修二,0,0,0.21,4.43,21.43,41.84,4.31,12.50,50.00,31,35.94,52.60,24,30.73,48.04,2R/5/.30/3 9R/6/.29/6,,,,,,東京,東京,58,12:50,ＢＴＳ松江開設２６周年記念競走,予選,２日目
児島,16,20260830,4R,2,4842,A2,山下　　昂大,1,0,0.16,5.89,37.50,56.73,5.20,33.73,53.01,21,37.44,51.28,39,38.01,53.22,1R/1/.20/2 11R/4/.14/5,,,,,,岡山,岡山,34,12:50,ＢＴＳ松江開設２６周年記念競走,予選,２日目
児島,16,20260830,4R,3,4082,B1,濱崎　　　誠,1,0,0.18,5.85,40.91,61.82,3.80,20.00,20.00,49,38.27,53.06,72,30.56,48.33,4R/1/.21/2,,,,,,大阪,大阪,47,12:50,ＢＴＳ松江開設２６周年記念競走,予選,２日目
児島,16,20260830,4R,4,4949,A2,横田　　貴満,0,0,0.16,5.86,36.89,55.34,7.38,62.50,68.75,42,30.65,46.73,16,23.84,41.86,8R/1/.32/3,,,,,,佐賀,熊本,33,12:50,ＢＴＳ松江開設２６周年記念競走,予選,２日目
児島,16,20260830,4R,5,3891,B1,谷口　　健一,0,0,0.18,3.54,14.91,24.56,3.78,16.67,27.78,16,36.73,52.55,55,28.31,42.77,1R/3/.23/5 6R/1/.08/1,,,,,,福井,福井,50,12:50,ＢＴＳ松江開設２６周年記念競走,予選,２日目
児島,16,20260830,4R,6,4614,A1,石倉　　洋行,1,0,0.13,7.17,57.84,77.45,6.53,52.94,67.65,39,35.42,52.08,68,38.86,60.57,5R/2/.17/1 12R/5/.10/3,,,,,,福岡,福岡,46,12:50,ＢＴＳ松江開設２６周年記念競走,予選,２日目
児島,16,20260830,5R,1,3161,B1,古場　　輝義,0,0,0.19,4.83,28.41,46.59,5.95,36.84,65.79,48,22.65,41.99,47,32.40,46.37,3R/3/.20/3 9R/5/.40/3,,,,,,大阪,長崎,66,13:20,ＢＴＳ松江開設２６周年記念競走,日替艇食戦,２日目
児島,16,20260830,5R,2,3434,B1,松尾　　宣邦,0,0,0.18,4.17,21.70,37.74,4.72,33.33,38.89,60,43.75,61.46,18,34.25,55.25,4R/5/.12/1,,,,,,福岡,福岡,57,13:20,ＢＴＳ松江開設２６周年記念競走,日替艇食戦,２日目
児島,16,20260830,5R,3,4369,A2,丹下　　　将,0,0,0.16,5.72,38.35,57.89,6.00,33.33,55.56,54,31.87,53.30,53,25.77,44.79,9R/2/.19/1,,,,,,愛知,愛知,40,13:20,ＢＴＳ松江開設２６周年記念競走,日替艇食戦,２日目
児島,16,20260830,5R,4,4950,A1,高岡　　竜也,0,0,0.16,6.40,48.48,62.88,5.25,28.13,46.88,55,49.49,67.17,67,27.44,43.29,4R/3/.20/5 11R/1/.18/1,,,,,,山口,山口,33,13:20,ＢＴＳ松江開設２６周年記念競走,日替艇食戦,２日目
児島,16,20260830,5R,5,5043,A1,中村　　日向,0,0,0.13,7.17,56.35,69.84,7.35,61.22,77.55,19,39.80,59.69,12,28.49,41.28,6R/2/.09/2 12R/4/.14/6,,,,,,香川,香川,27,13:20,ＢＴＳ松江開設２６周年記念競走,日替艇食戦,２日目
児島,16,20260830,5R,6,4875,B1,大塚　　康雅,0,0,0.18,5.39,35.24,51.43,4.72,22.22,44.44,12,40.10,54.69,41,29.56,44.65,3R/1/.20/2 11R/5/.22/6,,,,,,東京,神奈川,32,13:20,ＢＴＳ松江開設２６周年記念競走,日替艇食戦,２日目
児島,16,20260830,6R,1,5353,B1,草川　　壮良,1,0,0.17,2.70,8.20,13.11,2.00,3.13,3.13,64,33.33,51.28,73,34.64,60.34,2R/4/.38/1 8R/3/.14/2,,,,,,滋賀,滋賀,22,13:52,ＢＴＳ松江開設２６周年記念競走,予選,２日目
児島,16,20260830,6R,2,4384,A1,鶴本　　崇文,0,0,0.16,5.89,40.87,62.61,5.14,35.71,50.00,29,29.57,42.47,34,41.48,55.68,5R/3/.18/4,,,,,,大阪,大阪,41,13:52,ＢＴＳ松江開設２６周年記念競走,予選,２日目
児島,16,20260830,6R,3,5000,B1,岡本　翔太郎,1,0,0.12,4.94,32.18,48.28,4.31,17.95,35.90,20,48.96,67.71,44,31.67,48.33,1R/4/.12/1 7R/1/.08/4,,,,,,山口,山口,32,13:52,ＢＴＳ松江開設２６周年記念競走,予選,２日目
児島,16,20260830,6R,4,4434,A2,田中　　辰彦,0,0,0.16,6.19,48.57,62.86,5.80,41.18,54.90,18,31.79,46.15,37,23.27,35.85,7R/6/.11/3,,,,,,広島,広島,40,13:52,ＢＴＳ松江開設２６周年記念競走,予選,２日目
児島,16,20260830,6R,5,3349,A1,吉田　　一郎,0,0,0.17,6.25,44.44,67.68,6.12,46.15,63.46,69,35.53,50.76,43,37.08,52.81,9R/3/.21/2,,,,,,長崎,長崎,58,13:52,ＢＴＳ松江開設２６周年記念競走,予選,２日目
児島,16,20260830,6R,6,5465,B2,直江　　健成,1,0,,1.06,0.00,0.00,0.00,0.00,0.00,27,37.22,53.33,35,29.05,47.49,2R/6/.40/6,,,,,,福井,福井,19,13:52,ＢＴＳ松江開設２６周年記念競走,予選,２日目
児島,16,20260830,7R,1,4303,B1,牧原　　　崇,0,0,0.18,4.72,23.46,45.68,4.82,27.27,45.45,15,27.22,41.11,28,25.00,36.88,6R/4/.12/3,,,,,,愛知,愛知,43,14:23,ＢＴＳ松江開設２６周年記念競走,予選,２日目
児島,16,20260830,7R,2,4099,A2,吉永　　則雄,0,0,0.17,5.68,38.26,58.26,5.84,36.84,63.16,65,36.41,55.90,62,33.71,51.69,6R/3/.17/4 10R/1/.17/1,,,,,,大阪,大阪,47,14:23,ＢＴＳ松江開設２６周年記念競走,予選,２日目
児島,16,20260830,7R,3,4886,A2,入海　　　馨,0,0,0.14,6.28,37.04,60.19,6.88,47.37,69.47,52,27.32,41.75,17,37.78,52.78,4R/4/.09/6 10R/6/.21/3,,,,,,岡山,岡山,30,14:23,ＢＴＳ松江開設２６周年記念競走,予選,２日目
児島,16,20260830,7R,4,4174,A1,赤坂　　俊輔,0,0,0.15,6.35,43.26,63.83,7.20,46.67,80.00,62,38.95,58.95,49,47.49,62.01,3R/5/.12/1 12R/2/.15/5,,,,,,長崎,長崎,43,14:23,ＢＴＳ松江開設２６周年記念競走,予選,２日目
児島,16,20260830,7R,5,3361,B1,岡部　　　浩,0,0,0.19,4.20,23.60,34.83,3.50,16.67,16.67,45,28.28,41.92,13,30.64,50.29,2R/2/.14/4,,,,,,徳島,徳島,57,14:23,ＢＴＳ松江開設２６周年記念競走,予選,２日目
児島,16,20260830,7R,6,5285,B1,若林　　　麗,0,0,0.19,3.33,11.90,22.62,2.50,12.50,12.50,43,28.90,51.45,26,35.91,47.51,1R/2/.33/6,,,,,,東京,山梨,27,14:23,ＢＴＳ松江開設２６周年記念競走,予選,２日目
児島,16,20260830,8R,1,4543,A1,重木　　輝彦,1,0,0.17,6.69,48.41,67.46,6.84,52.63,68.42,59,26.77,47.98,74,34.83,50.56,4R/2/.19/4 12R/6/.15/4,,,,,,兵庫,兵庫,38,14:55,ＢＴＳ松江開設２６周年記念競走,予選,２日目
児島,16,20260830,8R,2,4778,B1,堤　　　啓輔,1,0,0.16,5.05,30.14,50.68,3.22,0.00,0.00,68,31.77,46.35,64,38.12,59.12,6R/5/.16/5,,,,,,佐賀,佐賀,40,14:55,ＢＴＳ松江開設２６周年記念競走,予選,２日目
児島,16,20260830,8R,3,4842,A2,山下　　昂大,1,0,0.16,5.89,37.50,56.73,5.20,33.73,53.01,21,37.44,51.28,39,38.01,53.22,1R/1/.20/2 11R/4/.14/5,,,,,,岡山,岡山,34,14:55,ＢＴＳ松江開設２６周年記念競走,予選,２日目
児島,16,20260830,8R,4,4405,B1,南野　　利騰,1,0,0.16,4.54,22.12,40.38,0.00,0.00,0.00,23,33.51,50.52,25,30.41,48.54,5R/6/.22/5,,,,,,福井,石川,41,14:55,ＢＴＳ松江開設２６周年記念競走,予選,２日目
