日付,場コード,レース,判定,主役艇,スコア,着順,配当,波乱正誤,主役正誤
20260530,07,9R,堅め,1,0.185,1-3-4,1720,○,◎
20260530,07,10R,堅め,1,0.086,4-6-5,55970,×,×
20260530,07,11R,堅め,1,0.037,2-4-3,16490,×,×
20260530,07,12R,堅め,1,0.107,4-1-2,8350,×,○
20260530,08,1R,堅め,1,0.274,1-3-4,1430,○,◎
20260530,08,2R,混戦,1,0.036,1-3-6,8650,-,◎
20260530,08,3R,混戦,1,-0.006,1-5-2,1090,-,◎
20260530,08,4R,波乱,4,-0.176,2-5-3,1260,×,×
20260530,08,5R,堅め,1,0.089,3-6-5,1960,○,×
20260530,08,6R,堅め,1,0.343,1-6-4,710,○,◎
20260530,08,7R,波乱,4,-0.089,2-3-6,1090,×,×
20260530,08,8R,堅め,1,0.236,2-6-3,6460,×,×
20260530,08,9R,堅め,1,0.071,1-2-4,520,○,◎
20260530,08,10R,混戦,1,-0.022,1-4-6,1010,-,◎
20260530,08,11R,堅め,1,0.187,1-3-2,1440,○,◎
20260530,08,12R,堅め,1,0.362,1-2-6,4300,○,◎
20260530,09,1R,堅め,1,0.19,1-6-2,5590,×,◎
20260530,09,2R,堅め,1,0.068,1-2-6,590,○,◎
20260530,09,3R,波乱,4,-0.065,6-2-5,5520,○,×
20260530,09,4R,混戦,1,-0.02,1-3-6,1840,-,◎
20260530,09,5R,堅め,1,0.385,3-2-1,21570,×,○
20260530,09,6R,混戦,1,-0.038,1-3-2,2270,-,◎
20260530,09,7R,波乱,4,-0.26,5-3-4,182120,○,○
20260530,09,8R,波乱,4,-0.259,1-2-4,1120,×,○
20260530,09,9R,堅め,1,0.178,1-3-2,580,○,◎
20260530,09,10R,堅め,1,0.137,4-1-3,54100,×,○
20260530,09,11R,混戦,1,0.007,4-3-2,27280,-,×
20260530,09,12R,波乱,4,-0.041,1-2-3,910,×,×
20260530,11,1R,混戦,1,0.091,1-3-2,980,-,◎
20260530,11,2R,混戦,1,-0.015,2-6-4,54180,-,×
20260530,11,3R,堅め,1,0.22,1-2-5,510,○,◎
20260530,11,4R,混戦,1,0.099,1-3-2,1040,-,◎
20260530,11,5R,波乱,4,-0.094,3-1-2,7100,○,×
20260530,11,6R,波乱,4,-0.121,5-1-3,148590,○,×
20260530,11,7R,混戦,1,0.08,1-3-5,590,-,◎
20260530,11,8R,波乱,4,-0.257,4-2-1,2030,×,◎
20260530,11,9R,波乱,4,-0.194,3-1-5,760,×,×
20260530,11,10R,混戦,1,0.106,4-3-5,29010,-,×
20260530,11,11R,堅め,1,0.111,1-2-5,1510,○,◎
20260530,11,12R,堅め,1,0.221,2-3-1,12150,×,○
20260530,12,1R,波乱,4,-0.073,4-1-5,4850,×,◎
20260530,12,2R,混戦,1,0.042,1-5-4,2410,-,◎
20260530,12,3R,波乱,4,-0.038,1-3-6,1030,×,×
20260530,12,4R,混戦,1,0.105,1-2-3,630,-,◎
20260530,12,5R,混戦,1,0.092,1-5-6,1230,-,◎
20260530,12,6R,波乱,4,-0.074,1-4-2,630,×,○
20260530,12,7R,堅め,1,0.177,3-1-5,1260,○,○
20260530,12,8R,堅め,1,0.188,2-3-5,20460,×,×
20260530,12,9R,混戦,1,0.001,1-3-2,670,-,◎
20260530,12,10R,混戦,1,0.12,1-2-4,560,-,◎
20260530,12,11R,堅め,1,0.206,1-3-4,980,○,◎
20260530,12,12R,混戦,1,0.036,1-2-5,700,-,◎
20260530,14,1R,堅め,1,0.09,1-4-3,1600,○,◎
20260530,14,2R,堅め,1,0.095,1-5-2,4200,○,◎
20260530,14,3R,堅め,1,0.229,1-2-6,1330,○,◎
20260530,14,4R,混戦,1,-0.028,1-3-4,660,-,◎
20260530,14,5R,堅め,1,0.079,3-1-5,1740,○,○
20260530,14,6R,波乱,4,-0.167,5-3-4,16900,○,○
20260530,14,7R,波乱,4,-0.214,4-5-2,28780,○,◎
20260530,14,8R,堅め,1,0.077,1-4-3,4000,○,◎
20260530,14,9R,波乱,4,-0.063,2-3-5,2300,×,×
20260530,14,10R,波乱,4,-0.157,4-1-2,3100,×,◎
20260530,14,11R,堅め,1,0.328,1-4-5,1780,○,◎
20260530,14,12R,波乱,4,-0.056,1-4-6,5380,○,○
20260530,15,1R,混戦,1,0.017,1-3-2,2150,-,◎
20260530,15,2R,波乱,4,-0.18,2-1-6,8200,○,×
20260530,15,3R,波乱,4,-0.031,5-2-1,2870,×,×
20260530,15,4R,堅め,1,0.106,5-2-4,43930,×,×
20260530,15,5R,堅め,1,0.295,6-1-3,4940,○,○
20260530,15,6R,堅め,1,0.122,1-3-2,5340,×,◎
20260530,15,7R,混戦,1,0.016,3-1-6,2870,-,○
20260530,15,8R,堅め,1,0.14,1-2-5,1630,○,◎
20260530,15,9R,波乱,4,-0.104,3-1-6,12290,○,×
20260530,15,10R,堅め,1,0.224,2-1-6,7800,×,○
20260530,15,11R,堅め,1,0.053,1-2-3,770,○,◎
20260530,15,12R,堅め,1,0.242,1-4-2,6050,×,◎
20260530,17,1R,混戦,1,0.075,3-1-2,14120,-,○
20260530,17,2R,混戦,1,0.013,4-3-6,41760,-,×
20260530,17,3R,堅め,1,0.311,2-1-5,3500,○,○
20260530,17,4R,波乱,4,-0.294,4-1-2,3170,×,◎
20260530,17,5R,堅め,1,0.184,3-1-5,14890,×,○
20260530,17,6R,堅め,1,0.151,1-5-6,1100,○,◎
20260530,17,7R,混戦,1,0.02,1-4-2,1120,-,◎
20260530,17,8R,堅め,1,0.09,1-4-2,1720,○,◎
20260530,17,9R,堅め,1,0.129,4-1-5,16650,×,○
20260530,17,10R,混戦,1,0.076,4-5-3,5390,-,×
20260530,17,11R,堅め,1,0.235,2-3-1,23130,×,○
20260530,17,12R,堅め,1,0.113,1-4-2,1260,○,◎
20260530,18,1R,堅め,1,0.256,3-1-2,6200,×,○
20260530,18,2R,堅め,1,0.211,1-2-6,540,○,◎
20260530,18,3R,堅め,1,0.147,1-4-6,510,○,◎
20260530,18,4R,堅め,1,0.331,2-1-5,5330,×,○
20260530,18,5R,波乱,4,-0.134,4-5-1,9620,○,◎
20260530,18,6R,混戦,1,-0.007,4-3-6,20530,-,×
20260530,18,7R,混戦,1,-0.016,1-5-2,3250,-,◎
20260530,18,8R,混戦,1,-0.003,1-6-3,980,-,◎
20260530,18,9R,波乱,4,-0.134,1-3-5,1970,×,×
20260530,18,10R,波乱,4,-0.043,2-4-3,23170,○,○
20260530,18,11R,波乱,4,-0.185,1-2-4,580,×,○
20260530,18,12R,波乱,4,-0.034,1-2-3,560,×,×
20260530,23,1R,堅め,1,0.157,1-4-2,950,○,◎
20260530,23,2R,堅め,1,0.141,2-5-3,4310,○,×
20260530,23,3R,堅め,1,0.173,3-1-5,3800,○,○
20260530,23,4R,波乱,4,-0.156,2-1-4,1490,×,○
20260530,23,5R,堅め,1,0.213,4-1-6,8580,×,○
20260530,23,6R,波乱,4,-0.22,5-1-4,13740,○,○
20260530,23,7R,堅め,1,0.116,1-2-4,1910,○,◎
20260530,23,8R,波乱,4,-0.232,4-2-1,4300,×,◎
20260530,23,9R,波乱,4,-0.131,2-1-4,980,×,○
20260530,23,10R,波乱,4,-0.204,3-4-1,2370,×,○
20260530,23,11R,堅め,1,0.283,5-1-3,2620,○,○
20260530,23,12R,堅め,1,0.203,1-2-3,720,○,◎
20260531,01,1R,混戦,1,-0.019,6-3-1,4150,-,○
20260531,01,2R,波乱,4,-0.108,3-2-4,4680,×,○
20260531,01,3R,波乱,4,-0.219,1-4-2,1370,×,○
20260531,01,4R,波乱,4,-0.119,1-2-5,11420,○,×
20260531,01,5R,堅め,1,0.236,3-2-1,5510,×,○
20260531,01,6R,堅め,1,0.315,3-1-5,34940,×,○
20260531,01,7R,堅め,1,0.224,1-3-2,610,○,◎
20260531,01,8R,堅め,1,0.174,1-4-2,950,○,◎
20260531,01,9R,波乱,4,-0.062,2-4-6,7120,○,○
20260531,01,10R,堅め,1,0.143,1-2-6,1980,○,◎
20260531,01,11R,堅め,1,0.202,2-3-1,4510,○,○
20260531,01,12R,堅め,1,0.136,1-5-2,600,○,◎
20260531,02,1R,波乱,4,-0.03,6-1-2,25350,○,×
20260531,02,2R,混戦,1,0.01,1-5-2,3050,-,◎
20260531,02,3R,波乱,4,-0.065,2-1-4,3660,×,○
20260531,02,4R,波乱,4,-0.28,3-4-2,3130,×,○
20260531,02,5R,混戦,1,0.01,1-2-3,3070,-,◎
20260531,02,6R,混戦,1,-0.002,4-5-2,5850,-,×
20260531,02,7R,波乱,4,-0.219,4-1-6,1370,×,◎
20260531,02,8R,波乱,4,-0.065,1-3-6,2320,×,×
20260531,02,9R,波乱,4,-0.051,1-2-3,1220,×,×
20260531,02,10R,混戦,1,0.02,4-1-3,15070,-,○
20260531,02,11R,堅め,1,0.202,1-4-6,5520,×,◎
20260531,02,12R,混戦,1,0.028,4-2-3,24620,-,×
20260531,03,1R,堅め,1,0.129,1-5-3,7730,×,◎
20260531,03,2R,波乱,4,-0.333,4-1-2,3270,×,◎
20260531,03,3R,波乱,4,-0.133,1-4-6,2850,×,○
20260531,03,4R,堅め,1,0.102,3-2-1,1860,○,○
20260531,03,5R,堅め,1,0.062,4-3-5,8200,×,×
20260531,03,6R,混戦,1,-0.008,5-1-6,11730,-,○
20260531,03,7R,波乱,4,-0.281,4-2-5,6700,○,◎
20260531,03,8R,波乱,4,-0.263,4-5-6,150,×,◎
20260531,03,9R,波乱,4,-0.192,1-3-5,3550,×,×
20260531,03,10R,堅め,1,0.098,4-6-5,30410,×,×
20260531,03,11R,堅め,1,0.04,2-5-6,8200,×,×
20260531,03,12R,混戦,1,0.029,3-1-4,5310,-,○
20260531,05,1R,混戦,1,-0.012,1-2-3,1120,-,◎
20260531,05,2R,波乱,4,-0.249,2-4-3,3870,×,○
20260531,05,3R,波乱,4,-0.173,2-6-4,820,×,○
20260531,05,4R,堅め,1,0.079,1-3-6,930,○,◎
20260531,05,5R,混戦,1,-0.023,6-4-5,36520,-,×
20260531,05,6R,波乱,4,-0.322,4-3-2,9360,○,◎
20260531,05,7R,波乱,4,-0.367,2-5-4,1430,×,○
20260531,05,8R,波乱,4,-0.106,3-4-2,47980,○,○
20260531,05,9R,堅め,1,0.363,1-3-2,710,○,◎
20260531,05,10R,混戦,1,0.016,1-3-2,900,-,◎
20260531,05,11R,堅め,1,0.063,1-3-6,4580,○,◎
20260531,05,12R,堅め,1,0.133,1-2-3,730,○,◎
20260531,06,1R,波乱,4,-0.151,3-1-6,4040,×,×
20260531,06,2R,混戦,1,0.091,2-6-3,17070,-,×
20260531,06,3R,混戦,1,-0.004,1-2-3,1010,-,◎
20260531,06,4R,混戦,1,-0.008,1-3-5,910,-,◎
20260531,06,5R,混戦,1,0.082,1-3-6,2170,-,◎
20260531,06,6R,混戦,1,-0.028,5-6-1,16450,-,○
20260531,06,7R,混戦,1,0.072,1-2-4,440,-,◎
20260531,06,8R,混戦,1,-0.01,2-4-6,1430,-,×
20260531,06,9R,混戦,1,0.068,1-3-2,760,-,◎
20260531,06,10R,混戦,1,0.073,1-3-4,770,-,◎
20260531,06,11R,波乱,4,-0.071,1-2-3,1170,×,×
20260531,06,12R,波乱,4,-0.086,1-5-4,4430,×,○
20260531,07,1R,堅め,1,0.053,1-3-2,990,○,◎
20260531,07,2R,堅め,1,0.042,1-2-3,620,○,◎
20260531,07,3R,混戦,1,0.007,1-5-3,1810,-,◎
20260531,07,4R,波乱,4,-0.09,2-3-4,6460,○,○
20260531,07,5R,堅め,1,0.066,1-3-5,490,○,◎
20260531,07,6R,堅め,1,0.194,5-4-3,8470,×,×
20260531,07,7R,混戦,1,0.002,2-3-1,51900,-,○
20260531,07,8R,堅め,1,0.281,1-2-4,550,○,◎
20260531,07,9R,波乱,4,-0.111,4-1-5,3040,×,◎
20260531,07,10R,波乱,4,-0.16,2-1-3,2230,×,×
20260531,07,11R,堅め,1,0.099,1-2-3,1190,○,◎
20260531,07,12R,堅め,1,0.128,1-4-2,1970,○,◎
20260531,08,1R,堅め,1,0.156,1-3-5,520,○,◎
20260531,08,2R,堅め,1,0.145,1-5-3,660,○,◎
20260531,08,3R,波乱,4,-0.402,5-4-6,8140,○,○
20260531,08,4R,波乱,4,-0.086,2-5-6,770,×,×
20260531,08,5R,堅め,1,0.062,1-2-6,4780,○,◎
20260531,08,6R,堅め,1,0.27,1-4-6,1140,○,◎
20260531,08,7R,波乱,4,-0.161,2-5-4,18740,○,○
20260531,08,8R,混戦,1,-0.001,1-3-2,2780,-,◎
20260531,08,9R,堅め,1,0.187,1-3-4,1180,○,◎
20260531,08,10R,堅め,1,0.106,2-1-3,1140,○,○
20260531,08,11R,混戦,1,-0.022,1-2-4,490,-,◎
20260531,08,12R,堅め,1,0.207,1-2-6,2910,○,◎
20260531,09,1R,堅め,1,0.105,1-2-4,570,○,◎
20260531,09,2R,波乱,4,-0.153,1-5-4,65140,○,○
20260531,09,3R,波乱,4,-0.105,3-5-4,7650,○,○
20260531,09,4R,波乱,4,-0.263,3-1-6,9180,○,×
20260531,09,5R,堅め,1,0.157,1-5-2,3320,○,◎
20260531,09,6R,波乱,4,-0.239,3-4-1,1520,×,○
20260531,09,7R,波乱,4,-0.154,1-3-5,1190,×,×
20260531,09,8R,波乱,4,-0.097,1-4-2,2940,×,○
20260531,09,9R,波乱,4,-0.13,3-4-1,14410,○,○
20260531,09,10R,堅め,1,0.059,1-3-4,1620,○,◎
20260531,09,11R,混戦,1,-0.031,4-1-5,2740,-,○
20260531,09,12R,混戦,1,-0.03,1-3-5,1660,-,◎
20260531,11,1R,混戦,1,0.085,2-3-4,2930,-,×
20260531,11,2R,混戦,1,0.098,1-2-6,770,-,◎
20260531,11,3R,混戦,1,0.077,5-2-1,3000,-,○
20260531,11,4R,混戦,1,0.108,5-3-4,12220,-,×
20260531,11,5R,波乱,4,-0.056,1-3-5,4900,×,×
20260531,11,6R,波乱,4,-0.175,1-2-5,5990,○,×
20260531,11,7R,混戦,1,-0.013,5-1-4,2520,-,○
20260531,11,8R,波乱,4,-0.139,4-1-2,6990,○,◎
20260531,11,9R,混戦,1,0.093,1-2-3,1110,-,◎
20260531,11,10R,堅め,1,0.152,3-1-6,2070,○,○
20260531,11,11R,混戦,1,0.03,1-4-3,3980,-,◎
20260531,11,12R,堅め,1,0.137,1-2-6,1650,○,◎
20260531,12,1R,混戦,1,0.078,1-2-3,2530,-,◎
20260531,12,2R,混戦,1,0.124,6-1-2,5260,-,○
20260531,12,3R,波乱,4,-0.099,6-3-4,45250,○,○
20260531,12,4R,混戦,1,-0.004,1-3-6,770,-,◎
20260531,12,5R,混戦,1,0.168,1-3-6,560,-,◎
20260531,12,6R,混戦,1,0.039,1-3-5,700,-,◎
20260531,12,8R,混戦,1,0.114,4-1-2,7910,-,○
20260531,12,9R,波乱,4,-0.109,1-2-3,310,×,×
20260531,12,10R,堅め,1,0.254,3-6-4,103490,×,×
20260531,12,11R,堅め,1,0.266,1-2-5,880,○,◎
20260531,12,12R,混戦,1,0.126,1-5-3,1510,-,◎
20260531,13,1R,波乱,4,-0.169,1-2-3,10890,○,×
20260531,13,2R,波乱,4,-0.081,1-2-5,940,×,×
20260531,13,3R,波乱,4,-0.043,4-2-1,5460,○,◎
20260531,13,4R,堅め,1,0.073,1-2-3,840,○,◎
20260531,13,5R,波乱,4,-0.07,2-1-4,1160,×,○
20260531,13,6R,波乱,4,-0.132,1-4-2,430,×,○
20260531,13,7R,波乱,4,-0.044,3-2-4,11930,○,○
20260531,13,8R,波乱,4,-0.308,4-5-1,3070,×,◎
20260531,13,9R,堅め,1,0.185,1-2-6,1900,○,◎
20260531,13,10R,混戦,1,0.015,4-3-1,17200,-,○
20260531,13,11R,混戦,1,0.047,1-3-4,470,-,◎
20260531,13,12R,堅め,1,0.142,1-3-4,1390,○,◎
20260531,14,1R,堅め,1,0.277,1-3-4,610,○,◎
20260531,14,2R,混戦,1,-0.004,3-2-1,18890,-,○
20260531,14,3R,堅め,1,0.201,1-2-6,960,○,◎
20260531,14,4R,堅め,1,0.169,1-3-2,500,○,◎
20260531,14,5R,波乱,4,-0.254,2-4-3,2000,×,○
20260531,14,6R,波乱,4,-0.282,1-4-3,3700,×,○
20260531,14,7R,堅め,1,0.238,3-5-1,2280,○,○
20260531,14,8R,堅め,1,0.046,3-1-5,2690,○,○
20260531,14,9R,波乱,4,-0.061,6-3-2,24090,○,×
20260531,14,10R,波乱,4,-0.378,1-4-6,1300,×,○
20260531,14,11R,堅め,1,0.075,2-6-1,39610,×,○
20260531,14,12R,堅め,1,0.084,1-3-4,830,○,◎
20260531,15,1R,波乱,4,-0.055,1-6-2,14240,○,×
20260531,15,2R,堅め,1,0.053,1-6-3,2360,○,◎
20260531,15,3R,波乱,4,-0.089,5-1-2,8230,○,×
20260531,15,4R,堅め,1,0.15,1-4-2,3710,○,◎
20260531,15,5R,堅め,1,0.258,3-1-6,1620,○,○
20260531,15,6R,堅め,1,0.154,5-6-4,97900,×,×
20260531,15,7R,混戦,1,0.04,1-3-6,780,-,◎
20260531,15,8R,堅め,1,0.088,1-4-2,950,○,◎
20260531,15,9R,堅め,1,0.252,1-4-3,2420,○,◎
20260531,15,10R,波乱,4,-0.123,3-5-6,30060,○,×
20260531,15,11R,堅め,1,0.204,1-2-3,850,○,◎
20260531,15,12R,波乱,4,-0.051,1-3-4,2250,×,○
20260531,18,1R,堅め,1,0.084,1-3-4,1260,○,◎
20260531,18,2R,堅め,1,0.251,2-1-6,5650,×,○
20260531,18,3R,堅め,1,0.137,1-4-5,910,○,◎
20260531,18,4R,堅め,1,0.143,1-2-4,560,○,◎
20260531,18,5R,堅め,1,0.254,5-2-1,11970,×,○
20260531,18,6R,波乱,4,-0.181,4-2-5,2890,×,◎
20260531,18,7R,波乱,4,-0.169,2-1-4,3120,×,○
20260531,18,8R,波乱,4,-0.201,1-3-6,1910,×,×
20260531,18,9R,堅め,1,0.077,6-3-1,49930,×,○
20260531,18,10R,波乱,4,-0.275,1-3-4,1240,×,○
20260531,18,11R,波乱,4,-0.146,1-3-2,1290,×,×
20260531,18,12R,波乱,4,-0.317,1-2-4,670,×,○
20260531,20,1R,堅め,1,0.115,2-1-3,1700,○,○
20260531,20,2R,堅め,1,0.151,1-3-2,870,○,◎
20260531,20,3R,波乱,4,-0.1,2-3-4,5060,○,○
20260531,20,4R,堅め,1,0.163,1-2-3,400,○,◎
20260531,20,5R,混戦,1,0.025,1-2-4,390,-,◎
20260531,20,6R,波乱,4,-0.142,2-5-1,45820,○,×
20260531,20,7R,堅め,1,0.281,1-3-6,530,○,◎
20260531,20,8R,堅め,1,0.376,1-2-3,320,○,◎
20260531,20,9R,波乱,4,-0.041,1-6-4,8940,○,○
20260531,20,10R,混戦,1,0.052,5-3-2,7360,-,×
20260531,20,11R,堅め,1,0.191,1-5-6,3050,○,◎
20260531,20,12R,混戦,1,-0.014,6-5-3,168580,-,×
20260531,23,1R,堅め,1,0.143,1-3-4,2640,○,◎
20260531,23,2R,堅め,1,0.243,2-3-1,11400,×,○
20260531,23,3R,堅め,1,0.259,1-3-2,630,○,◎
20260531,23,4R,波乱,4,-0.254,2-4-3,3460,×,○
20260531,23,5R,堅め,1,0.147,1-3-2,770,○,◎
20260531,23,6R,波乱,4,-0.071,2-3-1,2140,×,×
20260531,23,7R,混戦,1,0.005,1-3-5,2720,-,◎
20260531,23,8R,波乱,4,-0.318,2-4-3,6340,○,○
20260531,23,9R,波乱,4,-0.092,1-4-2,5600,○,○
20260531,23,10R,堅め,1,0.174,1-3-5,1960,○,◎
20260531,23,11R,堅め,1,0.211,1-3-2,680,○,◎
20260531,23,12R,混戦,1,0.053,1-3-6,5170,-,◎
20260601,01,1R,堅め,1,0.079,1-2-3,890,○,◎
20260601,01,2R,波乱,4,-0.225,2-4-5,6190,○,○
20260601,01,3R,波乱,4,-0.229,3-5-4,4470,×,○
20260601,01,4R,波乱,4,-0.444,5-4-6,2550,×,○
20260601,01,5R,堅め,1,0.098,1-6-4,2390,○,◎
20260601,01,6R,堅め,1,0.251,4-1-6,3070,○,○
20260601,01,7R,堅め,1,0.252,1-4-2,1780,○,◎
20260601,01,8R,堅め,1,0.134,4-2-1,15550,×,○
20260601,01,9R,堅め,1,0.287,2-1-5,3800,○,○
20260601,01,10R,堅め,1,0.27,1-2-5,1830,○,◎
20260601,01,11R,混戦,1,0.011,3-1-5,6530,-,○
20260601,01,12R,堅め,1,0.197,1-3-2,660,○,◎
20260601,05,1R,波乱,4,-0.111,1-3-2,2760,×,×
20260601,05,2R,波乱,4,-0.069,3-5-1,5950,○,×
20260601,05,3R,堅め,1,0.267,2-1-3,950,○,○
20260601,05,4R,波乱,4,-0.107,1-5-6,10090,○,×
20260601,05,5R,波乱,4,-0.056,4-5-6,1220,×,◎
20260601,05,6R,波乱,4,-0.359,2-5-4,1280,×,○
20260601,05,7R,波乱,4,-0.185,2-4-3,4500,×,○
20260601,05,8R,波乱,4,-0.14,2-1-4,1810,×,○
20260601,05,9R,堅め,1,0.305,4-3-5,57190,×,×
20260601,05,10R,堅め,1,0.275,1-2-5,810,○,◎
20260601,05,11R,堅め,1,0.369,4-1-3,34300,×,○
20260601,05,12R,堅め,1,0.281,1-5-6,7130,×,◎
20260601,08,1R,堅め,1,0.221,1-2-3,420,○,◎
20260601,08,2R,堅め,1,0.067,1-3-4,1430,○,◎
20260601,08,3R,波乱,4,-0.297,1-2-6,4180,×,×
20260601,08,4R,堅め,1,0.059,5-4-6,4730,○,×
20260601,08,5R,堅め,1,0.116,1-5-2,660,○,◎
20260601,08,6R,堅め,1,0.165,1-6-3,8000,×,◎
20260601,08,7R,波乱,4,-0.095,1-2-4,680,×,○
20260601,08,8R,波乱,4,-0.214,1-5-3,4750,×,×
20260601,08,9R,混戦,1,-0.009,3-1-4,1970,-,○
20260601,08,10R,堅め,1,0.23,1-2-6,6930,×,◎
20260601,08,11R,堅め,1,0.196,1-2-5,2090,○,◎
20260601,08,12R,混戦,1,-0.005,1-4-2,2130,-,◎
20260601,09,1R,堅め,1,0.054,1-6-4,3000,○,◎
20260601,09,2R,混戦,1,0.004,2-5-1,3600,-,○
20260601,09,3R,堅め,1,0.35,1-3-4,1940,○,◎
20260601,09,4R,混戦,1,-0.021,1-2-6,1810,-,◎
20260601,09,5R,堅め,1,0.298,1-6-3,20890,×,◎
20260601,09,6R,堅め,1,0.26,1-4-3,2450,○,◎
20260601,09,7R,波乱,4,-0.157,2-4-3,5450,○,○
20260601,09,8R,堅め,1,0.122,1-2-6,930,○,◎
20260601,09,9R,堅め,1,0.05,1-3-5,520,○,◎
20260601,09,10R,堅め,1,0.318,1-2-5,470,○,◎
20260601,09,11R,堅め,1,0.093,1-6-3,9260,×,◎
20260601,09,12R,堅め,1,0.328,1-3-4,910,○,◎
20260601,11,1R,波乱,4,-0.119,2-4-3,1820,×,○
20260601,11,2R,波乱,4,-0.174,6-2-4,21310,○,○
20260601,11,3R,混戦,1,0.001,2-3-5,810,-,×
20260601,11,4R,堅め,1,0.189,2-1-5,7690,×,○
20260601,11,5R,堅め,1,0.17,1-2-4,1170,○,◎
20260601,11,6R,波乱,4,-0.303,3-2-1,2520,×,×
20260601,11,7R,波乱,4,-0.04,3-1-2,2800,×,×
20260601,11,8R,波乱,4,-0.037,1-3-2,690,×,×
20260601,11,9R,堅め,1,0.166,1-2-6,1590,○,◎
20260601,11,10R,堅め,1,0.224,3-1-6,2680,○,○
20260601,11,11R,波乱,4,-0.042,2-1-5,17790,○,×
20260601,11,12R,堅め,1,0.261,1-3-2,570,○,◎
20260601,12,1R,波乱,4,-0.112,3-2-1,6060,○,×
20260601,12,2R,波乱,4,-0.087,4-2-5,18960,○,◎
20260601,12,3R,波乱,4,-0.276,6-5-2,9560,○,×
20260601,12,4R,堅め,1,0.21,3-2-1,1840,○,○
20260601,12,5R,混戦,1,0.12,6-4-5,17060,-,×
20260601,12,6R,波乱,4,-0.242,1-4-2,1690,×,○
20260601,12,7R,混戦,1,-0.012,1-2-4,3390,-,◎
20260601,12,8R,混戦,1,0.041,2-1-5,3850,-,○
20260601,12,9R,波乱,4,-0.187,1-2-4,420,×,○
20260601,12,10R,波乱,4,-0.034,1-4-3,590,×,○
20260601,12,11R,堅め,1,0.236,1-2-3,540,○,◎
20260601,12,12R,混戦,1,0.149,1-5-4,2520,-,◎
20260601,13,1R,混戦,1,0.049,1-5-4,13720,-,◎
20260601,13,2R,波乱,4,-0.061,1-3-6,12340,○,×
20260601,13,3R,波乱,4,-0.062,1-2-6,1350,×,×
20260601,13,4R,波乱,4,-0.069,3-1-5,1070,×,×
20260601,13,5R,堅め,1,0.114,1-2-3,1770,○,◎
20260601,13,6R,堅め,1,0.148,1-2-4,720,○,◎
20260601,13,7R,波乱,4,-0.162,1-2-4,760,×,○
20260601,13,8R,堅め,1,0.173,3-2-6,22830,×,×
20260601,13,9R,混戦,1,0.013,1-2-6,4950,-,◎
20260601,13,10R,堅め,1,0.278,1-5-4,8270,×,◎
20260601,13,11R,混戦,1,0.012,2-1-4,3220,-,○
20260601,13,12R,堅め,1,0.171,4-3-6,13120,×,×
20260601,14,1R,堅め,1,0.302,3-1-4,4160,○,○
20260601,14,2R,堅め,1,0.056,2-5-4,7800,×,×
20260601,14,3R,堅め,1,0.057,4-1-5,33760,×,○
20260601,14,4R,堅め,1,0.083,3-1-4,3060,○,○
20260601,14,5R,波乱,4,-0.163,5-1-3,3890,×,×
20260601,14,6R,波乱,4,-0.171,6-5-4,4020,×,○
20260601,14,7R,波乱,4,-0.259,3-6-1,5030,○,×
20260601,14,8R,波乱,4,-0.091,4-2-6,3010,×,◎
20260601,14,9R,混戦,1,-0.003,4-1-5,8790,-,○
20260601,14,10R,堅め,1,0.179,1-2-5,3020,○,◎
20260601,14,11R,混戦,1,-0.008,3-1-4,5990,-,○
20260601,14,12R,堅め,1,0.12,1-6-5,6520,×,◎
20260601,19,1R,混戦,1,0.009,1-3-5,780,-,◎
20260601,19,2R,堅め,1,0.044,2-1-5,2750,○,○
20260601,19,3R,混戦,1,-0.044,3-2-4,2960,-,×
20260601,19,4R,波乱,4,-0.118,2-1-6,1230,×,×
20260601,19,5R,堅め,1,0.203,4-6-1,26220,×,○
20260601,19,6R,波乱,4,-0.059,2-6-4,3310,×,○
20260601,19,7R,堅め,1,0.244,4-3-2,15930,×,×
20260601,19,8R,堅め,1,0.171,3-4-5,13770,×,×
20260601,19,9R,堅め,1,0.115,4-3-1,6800,×,○
20260601,19,10R,波乱,4,-0.169,1-4-5,2230,×,○
20260601,19,11R,堅め,1,0.087,1-3-4,2910,○,◎
20260601,19,12R,混戦,1,0.029,1-5-3,8140,-,◎
20260601,20,1R,混戦,1,-0.016,4-1-5,5960,-,○
20260601,20,2R,混戦,1,0.012,5-4-3,16880,-,×
20260601,20,3R,波乱,4,-0.047,2-5-1,9100,○,×
20260601,20,4R,堅め,1,0.296,2-4-6,6230,×,×
20260601,20,5R,堅め,1,0.201,1-2-5,670,○,◎
20260601,20,6R,堅め,1,0.122,5-1-2,5140,×,○
20260601,20,7R,混戦,1,0.052,3-4-6,10670,-,×
20260601,20,8R,堅め,1,0.319,2-1-3,1090,○,○
20260601,20,9R,波乱,4,-0.117,1-3-4,840,×,○
20260601,20,10R,堅め,1,0.091,1-5-6,12090,×,◎
20260601,20,11R,波乱,4,-0.032,1-4-6,970,×,○
20260601,20,12R,堅め,1,0.276,1-4-2,3550,○,◎
20260601,23,1R,堅め,1,0.31,1-3-2,790,○,◎
20260601,23,2R,堅め,1,0.217,4-1-3,11550,×,○
20260601,23,3R,混戦,1,0.065,1-5-6,2190,-,◎
20260601,23,4R,波乱,4,-0.27,6-1-3,10240,○,×
